Purchases,day_engaged,Acceptance,Family,Income_Category_lower,Income_Category_middle,Income_Category_upper_middle,Income_Category_upper,Customer_Segment_Millennial,Customer_Segment_Gen X,Customer_Segment_Boomer,Customer_Segment_Silent,Education_Grad,Education_PostGrad,Education_Undergrad,clusters
19,252,0,3,0,0,1,0,0,0,1,0,1,0,0,1
23,401,1,2,0,0,1,0,0,0,1,0,1,0,0,1
17,222,1,3,0,1,0,0,0,0,1,0,1,0,0,1
5,386,0,3,0,1,0,0,0,1,0,0,0,1,0,1
10,252,1,3,0,1,0,0,0,0,1,0,1,0,0,1
19,623,0,3,0,1,0,0,1,0,0,0,1,0,0,0
8,218,0,1,0,1,0,0,0,0,0,1,0,1,0,1
25,715,0,2,0,0,1,0,0,0,0,1,1,0,0,2
23,711,0,2,0,0,1,0,0,1,0,0,0,1,0,2
23,797,0,2,0,0,1,0,0,0,0,1,1,0,0,2
4,772,0,2,1,0,0,0,0,0,0,1,0,0,1,2
24,460,0,2,0,0,1,0,0,0,0,1,0,1,0,0
23,582,0,2,0,0,1,0,0,1,0,0,1,0,0,0
15,669,3,2,0,0,1,0,0,0,0,1,0,1,0,2
19,807,1,3,0,0,1,0,0,0,1,0,0,1,0,2
16,841,0,3,0,1,0,0,0,1,0,0,1,0,0,2
5,308,0,2,0,1,0,0,0,1,0,0,0,1,0,1
19,688,1,2,0,1,0,0,0,0,0,1,0,1,0,2
8,737,0,3,0,1,0,0,0,1,0,0,1,0,0,2
10,655,0,3,1,0,0,0,0,1,0,0,0,0,1,2
9,421,0,4,0,1,0,0,0,1,0,0,1,0,0,0
10,515,0,2,0,1,0,0,0,1,0,0,0,1,0,0
7,236,0,4,0,1,0,0,0,0,1,0,0,1,0,1
21,585,0,3,0,0,1,0,0,1,0,0,1,0,0,0
20,478,0,3,0,0,1,0,0,0,1,0,0,1,0,0
7,662,0,2,1,0,0,0,0,1,0,0,0,1,0,2
16,435,0,3,0,0,1,0,0,1,0,0,1,0,0,0
26,499,0,3,0,0,1,0,0,1,0,0,1,0,0,0
8,481,0,3,1,0,0,0,1,0,0,0,0,1,0,0
26,646,0,3,0,0,1,0,0,0,1,0,1,0,0,0
5,199,0,2,0,1,0,0,0,1,0,0,0,1,0,1
17,603,0,2,0,0,1,0,1,0,0,0,1,0,0,0
6,200,0,2,1,0,0,0,0,0,1,0,0,0,1,1
10,438,1,3,0,1,0,0,0,1,0,0,0,1,0,0
9,835,0,2,1,0,0,0,0,1,0,0,0,1,0,2
10,623,0,2,0,1,0,0,0,0,0,1,0,1,0,0
21,818,0,1,0,0,1,0,1,0,0,0,1,0,0,2
17,572,0,2,0,0,1,0,0,0,0,1,0,1,0,0
5,289,0,3,0,1,0,0,0,0,1,0,1,0,0,1
16,794,0,4,0,1,0,0,0,0,1,0,1,0,0,2
12,855,0,2,0,1,0,0,1,0,0,0,1,0,0,2
13,810,0,2,1,0,0,0,0,1,0,0,0,1,0,2
7,513,0,3,0,1,0,0,0,1,0,0,0,1,0,0
19,518,0,2,0,0,1,0,1,0,0,0,0,1,0,0
7,745,0,2,1,0,0,0,0,1,0,0,0,0,1,2
10,318,0,3,0,1,0,0,0,1,0,0,0,1,0,1
24,809,0,2,0,0,1,0,0,1,0,0,1,0,0,2
25,399,0,3,0,0,1,0,0,0,1,0,1,0,0,1
17,730,0,4,0,1,0,0,0,1,0,0,1,0,0,2
14,789,0,3,0,1,0,0,0,0,1,0,1,0,0,2
20,832,0,3,0,1,0,0,0,1,0,0,1,0,0,2
7,388,0,3,0,1,0,0,1,0,0,0,1,0,0,1
29,856,0,4,0,0,1,0,0,1,0,0,0,1,0,2
24,425,0,3,0,0,1,0,0,1,0,0,1,0,0,0
9,514,0,4,0,1,0,0,0,0,0,1,1,0,0,0
7,264,0,3,0,1,0,0,0,0,1,0,0,1,0,1
26,504,1,2,0,0,1,0,0,0,1,0,0,1,0,0
7,328,0,2,0,1,0,0,0,1,0,0,1,0,0,1
14,537,1,4,0,1,0,0,0,0,0,1,1,0,0,0
5,566,0,4,1,0,0,0,0,0,1,0,0,1,0,0
14,455,0,2,0,0,1,0,0,0,1,0,1,0,0,0
8,260,0,2,0,1,0,0,0,1,0,0,0,1,0,1
15,209,1,4,0,0,1,0,0,0,1,0,1,0,0,1
21,244,0,3,0,0,1,0,0,1,0,0,0,1,0,1
26,188,0,3,0,0,1,0,0,1,0,0,1,0,0,1
29,809,1,3,0,0,1,0,0,1,0,0,1,0,0,2
10,613,0,4,0,0,1,0,0,0,0,1,0,1,0,0
23,652,0,3,0,1,0,0,0,0,1,0,1,0,0,2
6,356,1,4,0,1,0,0,0,0,0,1,1,0,0,1
27,572,0,3,0,1,0,0,0,0,1,0,1,0,0,0
25,390,0,3,1,0,0,0,0,0,1,0,0,1,0,1
10,576,0,3,1,0,0,0,0,0,1,0,1,0,0,0
17,248,0,2,0,0,0,1,0,0,1,0,1,0,0,1
17,787,1,1,0,0,1,0,0,1,0,0,0,1,0,2
6,819,0,4,0,1,0,0,0,0,1,0,1,0,0,2
21,776,0,2,0,1,0,0,0,0,1,0,0,1,0,2
14,187,1,2,0,0,1,0,0,1,0,0,0,1,0,1
12,711,1,2,0,0,1,0,1,0,0,0,1,0,0,2
20,686,0,2,0,0,1,0,0,0,1,0,1,0,0,2
5,529,0,3,1,0,0,0,1,0,0,0,0,1,0,0
22,460,1,3,0,0,1,0,1,0,0,0,0,1,0,0
22,531,0,1,0,0,1,0,0,0,0,1,1,0,0,0
19,488,0,4,0,1,0,0,0,0,1,0,1,0,0,0
4,200,0,4,0,1,0,0,0,0,1,0,0,1,0,1
16,269,1,3,0,0,1,0,0,0,1,0,1,0,0,1
7,447,0,3,0,1,0,0,0,1,0,0,0,1,0,0
10,454,0,3,0,1,0,0,0,1,0,0,0,1,0,0
23,510,0,3,0,0,1,0,0,1,0,0,1,0,0,0
25,849,0,2,0,1,0,0,0,1,0,0,0,1,0,2
5,473,0,3,1,0,0,0,0,1,0,0,1,0,0,0
15,494,0,2,0,1,0,0,0,0,1,0,0,1,0,0
16,685,0,2,0,0,1,0,1,0,0,0,1,0,0,2
24,588,0,2,0,0,1,0,0,0,1,0,0,1,0,0
10,589,0,3,1,0,0,0,0,1,0,0,0,1,0,0
9,450,0,2,1,0,0,0,1,0,0,0,1,0,0,0
12,657,0,3,0,1,0,0,0,0,1,0,1,0,0,2
31,683,0,3,0,1,0,0,0,0,1,0,0,1,0,2
12,287,0,3,0,1,0,0,0,1,0,0,1,0,0,1
12,477,0,4,0,1,0,0,0,1,0,0,1,0,0,0
9,752,0,4,0,1,0,0,0,1,0,0,1,0,0,2
25,479,0,2,0,0,1,0,0,1,0,0,0,1,0,0
14,650,1,3,0,1,0,0,0,0,1,0,1,0,0,2
16,881,0,3,0,0,1,0,0,0,1,0,0,1,0,2
33,831,0,2,0,1,0,0,0,0,1,0,0,1,0,2
11,689,0,3,0,1,0,0,1,0,0,0,0,1,0,2
18,577,3,1,0,0,1,0,0,0,0,1,0,1,0,0
7,253,0,2,1,0,0,0,0,1,0,0,0,1,0,1
15,488,0,2,0,0,1,0,0,0,1,0,0,1,0,0
19,390,0,4,0,0,1,0,0,0,1,0,0,1,0,1
23,841,3,2,0,0,0,1,0,1,0,0,0,1,0,2
15,192,0,4,1,0,0,0,0,0,1,0,0,1,0,1
6,542,0,2,0,1,0,0,1,0,0,0,1,0,0,0
18,355,0,3,0,1,0,0,0,0,1,0,0,1,0,1
6,333,0,2,1,0,0,0,1,0,0,0,1,0,0,1
28,835,2,1,0,0,1,0,1,0,0,0,0,1,0,2
4,592,0,3,1,0,0,0,0,1,0,0,1,0,0,0
21,794,0,2,0,0,1,0,0,1,0,0,0,1,0,2
14,720,0,2,0,0,1,0,0,0,1,0,1,0,0,2
20,478,0,1,0,0,1,0,1,0,0,0,0,1,0,0
32,507,2,2,0,0,1,0,0,1,0,0,0,1,0,0
7,775,0,4,0,0,1,0,0,0,0,1,0,1,0,2
7,546,0,2,1,0,0,0,0,1,0,0,0,1,0,0
23,705,0,2,0,0,1,0,0,1,0,0,0,1,0,2
18,835,0,3,0,1,0,0,1,0,0,0,1,0,0,2
14,785,0,3,0,0,1,0,0,0,1,0,0,1,0,2
4,382,0,1,1,0,0,0,0,1,0,0,0,1,0,1
15,512,0,2,0,0,1,0,0,1,0,0,1,0,0,0
14,444,0,3,0,0,1,0,0,1,0,0,1,0,0,0
20,783,1,2,0,0,1,0,1,0,0,0,1,0,0,2
29,816,1,3,0,0,1,0,0,1,0,0,1,0,0,2
9,482,0,4,0,1,0,0,0,1,0,0,0,1,0,0
5,235,0,2,0,1,0,0,1,0,0,0,1,0,0,1
17,822,0,3,0,1,0,0,0,1,0,0,0,1,0,2
22,297,3,2,0,0,1,0,0,1,0,0,0,1,0,1
7,306,0,2,1,0,0,0,0,0,1,0,0,1,0,1
26,568,0,2,0,0,1,0,0,0,1,0,1,0,0,0
7,260,0,3,0,1,0,0,0,1,0,0,1,0,0,1
25,729,0,2,0,0,1,0,0,0,0,1,0,1,0,2
5,257,0,2,0,1,0,0,0,0,0,1,1,0,0,1
5,328,0,1,1,0,0,0,1,0,0,0,0,1,0,1
21,868,0,1,0,1,0,0,0,0,1,0,0,1,0,2
20,345,1,2,0,0,1,0,0,0,1,0,1,0,0,1
26,681,0,3,0,0,1,0,0,0,0,1,0,1,0,2
26,535,0,2,0,0,1,0,0,1,0,0,1,0,0,0
18,808,0,2,0,0,1,0,1,0,0,0,0,1,0,2
6,246,1,3,0,1,0,0,0,1,0,0,0,1,0,1
10,258,0,2,0,1,0,0,0,1,0,0,0,1,0,1
23,592,1,2,0,0,1,0,0,1,0,0,0,1,0,0
6,227,0,1,0,1,0,0,1,0,0,0,0,1,0,1
17,789,0,2,0,1,0,0,1,0,0,0,1,0,0,2
5,347,0,4,0,1,0,0,0,0,1,0,0,1,0,1
16,420,1,1,0,0,0,1,0,1,0,0,0,1,0,0
25,479,0,4,0,0,1,0,0,1,0,0,1,0,0,0
15,674,1,3,0,1,0,0,1,0,0,0,1,0,0,2
20,853,0,2,0,0,1,0,1,0,0,0,0,1,0,2
20,244,3,2,0,0,0,1,1,0,0,0,0,1,0,1
7,704,0,3,0,1,0,0,1,0,0,0,1,0,0,2
28,212,2,2,0,0,1,0,0,1,0,0,1,0,0,1
11,220,0,1,0,0,1,0,0,1,0,0,1,0,0,1
12,438,0,2,0,1,0,0,0,0,0,1,1,0,0,0
5,844,1,3,1,0,0,0,0,1,0,0,0,0,1,2
15,276,1,1,0,0,0,1,0,0,1,0,0,1,0,1
27,218,0,1,0,0,0,1,0,0,0,1,0,1,0,1
18,567,0,3,0,0,1,0,0,0,0,1,0,1,0,0
7,677,0,4,0,1,0,0,0,0,1,0,0,1,0,2
5,263,0,1,1,0,0,0,1,0,0,0,1,0,0,1
15,289,0,2,0,0,1,0,1,0,0,0,0,1,0,1
9,434,0,2,0,1,0,0,0,1,0,0,1,0,0,0
14,341,1,3,0,1,0,0,0,1,0,0,1,0,0,1
14,600,0,2,0,0,1,0,0,0,1,0,1,0,0,0
28,482,0,3,0,0,1,0,0,1,0,0,0,1,0,0
7,330,0,3,0,1,0,0,1,0,0,0,1,0,0,1
5,653,0,2,0,1,0,0,0,0,1,0,1,0,0,2
5,462,1,3,0,1,0,0,0,1,0,0,0,1,0,0
21,256,0,2,0,0,0,1,0,0,1,0,0,1,0,1
22,782,1,2,0,0,1,0,0,1,0,0,1,0,0,2
24,809,0,2,0,0,1,0,0,1,0,0,0,1,0,2
18,862,2,3,0,0,1,0,0,0,1,0,1,0,0,2
31,706,0,2,0,1,0,0,0,0,1,0,0,1,0,2
23,860,2,2,0,1,0,0,0,1,0,0,1,0,0,2
6,684,0,2,1,0,0,0,1,0,0,0,1,0,0,2
8,580,0,2,0,1,0,0,0,1,0,0,0,1,0,0
8,680,0,1,1,0,0,0,0,1,0,0,1,0,0,2
4,736,0,4,0,1,0,0,0,0,1,0,0,1,0,2
6,193,0,2,0,1,0,0,0,1,0,0,0,1,0,1
22,347,0,3,0,0,1,0,0,1,0,0,0,1,0,1
22,803,4,1,0,0,0,1,0,0,1,0,1,0,0,2
26,457,1,1,0,0,1,0,0,0,0,1,0,1,0,0
30,723,0,3,0,0,1,0,0,0,1,0,1,0,0,2
5,483,0,3,1,0,0,0,0,1,0,0,0,1,0,0
20,769,2,3,0,1,0,0,0,1,0,0,0,1,0,2
14,557,0,2,0,0,1,0,0,1,0,0,1,0,0,0
19,779,0,1,0,0,1,0,0,0,1,0,1,0,0,2
24,563,0,4,0,0,1,0,0,0,1,0,0,1,0,0
7,407,0,4,0,0,1,0,0,1,0,0,0,1,0,1
15,460,0,3,0,0,1,0,0,0,0,1,0,1,0,0
9,359,0,3,1,0,0,0,1,0,0,0,0,1,0,1
8,275,0,4,1,0,0,0,0,1,0,0,0,1,0,1
23,633,0,3,0,0,1,0,0,0,0,1,1,0,0,0
6,847,0,4,0,1,0,0,0,1,0,0,0,1,0,2
20,662,0,2,0,1,0,0,0,0,1,0,0,1,0,2
24,773,0,2,0,1,0,0,0,0,0,1,0,1,0,2
4,284,0,3,0,1,0,0,0,0,1,0,0,1,0,1
6,488,0,3,1,0,0,0,0,1,0,0,1,0,0,0
22,329,3,2,0,0,1,0,1,0,0,0,0,1,0,1
5,717,0,3,1,0,0,0,0,0,0,1,1,0,0,2
5,877,0,2,1,0,0,0,0,1,0,0,1,0,0,2
23,251,0,2,0,0,1,0,1,0,0,0,1,0,0,1
9,839,0,3,0,1,0,0,0,1,0,0,0,1,0,2
19,694,0,1,0,0,1,0,0,0,0,1,1,0,0,2
20,790,0,2,0,0,1,0,1,0,0,0,1,0,0,2
22,195,0,3,0,0,1,0,0,1,0,0,0,1,0,1
9,641,0,3,0,1,0,0,0,1,0,0,1,0,0,0
9,688,0,3,0,1,0,0,0,0,1,0,1,0,0,2
9,542,0,1,0,1,0,0,0,0,0,1,0,1,0,0
18,470,0,3,0,1,0,0,0,1,0,0,1,0,0,0
19,234,0,1,0,0,1,0,0,0,0,1,1,0,0,1
23,871,0,2,0,0,1,0,0,1,0,0,0,1,0,2
16,404,0,1,0,0,1,0,0,0,1,0,0,1,0,1
17,243,0,1,0,0,1,0,0,0,0,1,0,1,0,1
5,349,0,3,1,0,0,0,0,1,0,0,1,0,0,1
18,801,1,2,0,1,0,0,0,0,1,0,1,0,0,2
28,618,1,1,0,0,0,1,1,0,0,0,1,0,0,0
10,239,0,3,0,1,0,0,0,0,0,1,0,1,0,1
26,547,0,3,0,0,1,0,0,0,1,0,0,1,0,0
15,541,3,1,0,0,1,0,0,0,1,0,0,1,0,0
9,198,0,4,0,1,0,0,0,1,0,0,1,0,0,1
10,605,0,3,0,1,0,0,0,0,0,1,1,0,0,0
8,361,0,2,0,1,0,0,0,0,1,0,1,0,0,1
26,495,0,2,0,0,1,0,0,0,0,1,1,0,0,0
22,436,0,3,0,0,1,0,0,1,0,0,1,0,0,0
28,307,0,3,0,0,1,0,0,0,1,0,1,0,0,1
21,673,1,1,0,0,1,0,0,0,0,1,1,0,0,2
21,343,2,2,0,0,0,1,0,1,0,0,0,1,0,1
16,686,1,2,0,1,0,0,0,0,1,0,1,0,0,2
5,282,1,2,0,1,0,0,1,0,0,0,1,0,0,1
17,730,0,4,0,1,0,0,0,1,0,0,1,0,0,2
16,634,0,3,0,1,0,0,0,1,0,0,1,0,0,0
12,420,0,4,0,1,0,0,0,1,0,0,0,1,0,0
25,453,0,3,1,0,0,0,0,1,0,0,1,0,0,0
18,882,0,2,0,1,0,0,0,0,1,0,0,1,0,2
11,468,0,3,0,1,0,0,0,1,0,0,0,1,0,0
6,266,0,3,0,1,0,0,0,1,0,0,1,0,0,1
4,757,1,2,0,1,0,0,1,0,0,0,0,1,0,2
11,673,0,3,1,0,0,0,1,0,0,0,1,0,0,2
9,835,0,2,1,0,0,0,0,1,0,0,0,1,0,2
21,323,2,2,0,0,0,1,0,0,0,1,1,0,0,1
8,570,0,3,0,0,1,0,0,0,1,0,0,1,0,0
22,688,0,3,0,1,0,0,0,1,0,0,1,0,0,2
4,738,0,3,1,0,0,0,0,0,1,0,1,0,0,2
16,694,0,4,0,1,0,0,0,1,0,0,1,0,0,2
12,558,0,2,0,1,0,0,1,0,0,0,1,0,0,0
10,437,0,3,1,0,0,0,1,0,0,0,1,0,0,0
16,263,0,3,0,0,1,0,0,0,1,0,1,0,0,1
19,381,1,1,0,0,1,0,0,0,1,0,0,1,0,1
10,644,0,3,0,1,0,0,0,1,0,0,0,1,0,0
27,441,1,1,0,0,0,1,0,0,0,1,0,1,0,0
16,273,2,2,0,0,0,1,0,0,1,0,1,0,0,1
6,624,0,4,1,0,0,0,0,0,1,0,1,0,0,0
21,223,3,2,0,0,0,1,0,1,0,0,0,1,0,1
16,855,1,2,0,0,1,0,0,1,0,0,1,0,0,2
18,737,0,3,0,1,0,0,0,1,0,0,0,1,0,2
18,715,1,3,0,1,0,0,0,1,0,0,0,1,0,2
12,364,0,2,0,0,1,0,0,1,0,0,0,1,0,1
5,664,0,2,1,0,0,0,0,1,0,0,1,0,0,2
4,373,0,2,1,0,0,0,0,0,1,0,0,1,0,1
10,847,0,3,1,0,0,0,0,1,0,0,1,0,0,2
4,203,0,1,0,1,0,0,0,0,1,0,1,0,0,1
9,470,0,3,0,1,0,0,0,1,0,0,0,1,0,0
7,420,0,3,0,1,0,0,0,1,0,0,1,0,0,0
23,766,0,3,0,0,1,0,0,1,0,0,1,0,0,2
17,687,1,2,0,1,0,0,0,0,1,0,1,0,0,2
12,471,0,2,0,0,1,0,0,0,1,0,0,1,0,0
23,305,0,3,0,0,1,0,0,0,1,0,0,1,0,1
17,591,0,1,0,0,1,0,0,0,1,0,1,0,0,0
11,686,0,2,0,1,0,0,1,0,0,0,1,0,0,2
24,513,3,2,0,0,0,1,0,1,0,0,1,0,0,0
27,704,0,2,0,1,0,0,0,1,0,0,0,0,1,2
25,877,0,1,0,0,1,0,0,0,1,0,1,0,0,2
4,643,0,4,0,1,0,0,0,1,0,0,0,1,0,0
6,671,0,2,0,1,0,0,1,0,0,0,1,0,0,2
8,626,0,4,1,0,0,0,0,0,1,0,1,0,0,0
6,277,0,3,1,0,0,0,0,0,0,1,1,0,0,1
4,828,0,5,0,1,0,0,0,1,0,0,1,0,0,2
9,323,0,3,1,0,0,0,0,1,0,0,1,0,0,1
6,636,0,3,0,1,0,0,1,0,0,0,0,1,0,0
17,345,0,4,0,1,0,0,0,0,1,0,1,0,0,1
19,330,0,3,0,0,1,0,0,0,0,1,0,1,0,1
28,684,0,3,0,0,1,0,0,0,1,0,0,1,0,2
8,312,0,3,0,1,0,0,0,1,0,0,0,1,0,1
4,660,0,4,1,0,0,0,0,0,1,0,1,0,0,2
5,441,0,1,1,0,0,0,0,0,0,1,1,0,0,0
26,846,1,3,0,1,0,0,0,0,0,1,0,1,0,2
10,883,0,3,1,0,0,0,1,0,0,0,0,1,0,2
25,662,1,2,0,0,1,0,0,0,0,1,0,1,0,2
23,401,0,3,0,0,1,0,0,0,1,0,1,0,0,1
9,415,0,3,1,0,0,0,0,1,0,0,1,0,0,0
29,612,0,3,0,1,0,0,0,1,0,0,1,0,0,0
12,460,1,3,0,1,0,0,1,0,0,0,1,0,0,0
15,392,0,3,0,0,1,0,0,0,0,1,1,0,0,1
29,819,0,4,0,0,1,0,0,1,0,0,1,0,0,2
22,579,0,2,0,0,1,0,0,0,0,1,1,0,0,0
6,644,0,3,0,1,0,0,1,0,0,0,1,0,0,0
24,692,1,2,0,0,1,0,1,0,0,0,1,0,0,2
18,609,0,1,0,1,0,0,1,0,0,0,1,0,0,0
29,828,0,4,0,0,1,0,0,1,0,0,1,0,0,2
7,398,0,3,1,0,0,0,0,1,0,0,1,0,0,1
6,396,0,3,0,1,0,0,0,1,0,0,0,1,0,1
21,842,0,3,0,1,0,0,0,1,0,0,1,0,0,2
12,397,0,2,0,1,0,0,0,1,0,0,1,0,0,1
9,206,0,3,0,1,0,0,0,0,1,0,1,0,0,1
28,477,2,2,0,0,1,0,0,1,0,0,1,0,0,0
14,867,0,2,0,0,1,0,0,1,0,0,1,0,0,2
22,370,0,2,0,0,1,0,0,0,0,1,0,1,0,1
5,663,0,4,0,1,0,0,0,0,0,1,1,0,0,2
21,466,1,3,0,1,0,0,0,1,0,0,1,0,0,0
15,193,0,2,0,0,1,0,0,0,1,0,1,0,0,1
8,213,0,3,0,1,0,0,0,0,1,0,0,1,0,1
5,189,0,4,0,1,0,0,0,0,0,1,1,0,0,1
7,653,0,1,1,0,0,0,0,0,1,0,1,0,0,2
27,817,0,2,0,0,1,0,0,1,0,0,1,0,0,2
26,529,0,2,0,0,1,0,0,1,0,0,0,1,0,0
25,726,0,3,0,0,1,0,0,0,0,1,1,0,0,2
25,593,0,4,0,1,0,0,0,1,0,0,0,1,0,0
10,370,0,3,0,1,0,0,0,1,0,0,1,0,0,1
8,580,0,2,0,1,0,0,0,1,0,0,0,1,0,0
17,433,0,2,0,0,1,0,1,0,0,0,0,1,0,0
7,719,0,4,0,1,0,0,0,1,0,0,1,0,0,2
32,872,0,3,0,0,1,0,0,1,0,0,1,0,0,2
15,725,0,2,0,0,1,0,0,0,0,1,1,0,0,2
7,482,0,2,0,1,0,0,0,0,0,1,1,0,0,0
17,794,0,3,0,0,1,0,0,0,0,1,0,1,0,2
9,271,0,3,0,1,0,0,1,0,0,0,1,0,0,1
5,439,0,3,0,1,0,0,0,1,0,0,1,0,0,0
19,514,0,3,0,1,0,0,0,0,0,1,1,0,0,0
20,372,0,3,0,0,1,0,0,0,1,0,1,0,0,1
5,473,0,3,1,0,0,0,0,1,0,0,1,0,0,0
20,721,0,1,0,1,0,0,1,0,0,0,0,1,0,2
21,543,0,2,0,0,1,0,1,0,0,0,1,0,0,0
19,328,0,2,0,0,1,0,0,1,0,0,1,0,0,1
5,545,0,3,1,0,0,0,0,1,0,0,0,1,0,0
7,280,0,1,1,0,0,0,0,0,1,0,0,0,1,1
10,669,0,4,0,1,0,0,0,1,0,0,1,0,0,2
11,557,0,3,0,1,0,0,0,0,1,0,0,1,0,0
9,858,0,3,1,0,0,0,0,1,0,0,1,0,0,2
15,440,0,2,0,1,0,0,0,0,1,0,1,0,0,0
17,785,0,3,0,1,0,0,0,0,1,0,1,0,0,2
30,718,0,2,0,0,1,0,1,0,0,0,1,0,0,2
22,428,1,1,0,1,0,0,0,0,0,1,0,1,0,0
27,684,0,3,0,1,0,0,0,1,0,0,1,0,0,2
18,747,0,2,0,0,0,1,1,0,0,0,0,1,0,2
23,276,1,3,0,0,1,0,0,0,1,0,1,0,0,1
8,454,0,2,0,1,0,0,0,1,0,0,1,0,0,0
4,421,0,3,0,1,0,0,0,1,0,0,0,1,0,0
21,488,0,3,0,1,0,0,0,1,0,0,0,1,0,0
4,437,0,2,1,0,0,0,0,1,0,0,0,0,1,0
13,244,0,3,0,0,1,0,0,1,0,0,1,0,0,1
22,743,2,1,0,0,1,0,1,0,0,0,1,0,0,2
26,846,1,3,0,1,0,0,0,0,0,1,0,1,0,2
5,590,0,4,0,1,0,0,0,0,0,1,0,1,0,0
19,458,0,2,0,0,1,0,0,1,0,0,1,0,0,0
15,583,0,3,0,1,0,0,0,0,1,0,1,0,0,0
20,824,2,3,0,0,1,0,0,1,0,0,0,1,0,2
10,763,2,3,0,0,1,0,0,1,0,0,1,0,0,2
5,287,0,4,0,1,0,0,0,1,0,0,0,1,0,1
27,224,0,3,0,0,1,0,0,0,0,1,0,1,0,1
6,836,0,3,1,0,0,0,1,0,0,0,0,1,0,2
20,316,2,3,0,0,1,0,0,1,0,0,0,1,0,1
7,672,0,2,1,0,0,0,0,1,0,0,0,0,1,2
7,794,0,3,1,0,0,0,1,0,0,0,0,0,1,2
8,570,0,3,0,0,1,0,0,0,1,0,0,1,0,0
19,747,1,2,0,0,1,0,0,1,0,0,1,0,0,2
13,572,0,3,0,1,0,0,0,0,0,1,0,1,0,0
21,836,1,1,0,0,1,0,0,0,1,0,1,0,0,2
23,578,0,3,0,0,1,0,0,0,1,0,1,0,0,0
24,741,1,2,0,1,0,0,0,1,0,0,0,1,0,2
6,230,0,4,0,1,0,0,0,0,0,1,1,0,0,1
7,426,0,3,0,1,0,0,0,1,0,0,0,1,0,0
19,526,0,3,0,1,0,0,0,0,1,0,0,1,0,0
26,393,0,3,0,0,1,0,0,1,0,0,0,1,0,1
7,493,0,3,1,0,0,0,0,1,0,0,0,1,0,0
27,345,0,3,0,0,1,0,0,0,0,1,0,1,0,1
22,631,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4,805,0,2,1,0,0,0,0,1,0,0,1,0,0,2
9,841,0,3,0,1,0,0,0,1,0,0,0,1,0,2
4,509,0,4,1,0,0,0,0,1,0,0,0,1,0,0
10,854,0,3,0,1,0,0,0,1,0,0,1,0,0,2
23,881,0,3,0,1,0,0,0,0,1,0,0,1,0,2
7,195,1,4,0,1,0,0,0,0,1,0,1,0,0,1
24,454,3,2,0,0,1,0,0,1,0,0,1,0,0,0
18,517,0,3,0,0,1,0,0,0,1,0,1,0,0,0
18,642,1,2,0,0,1,0,1,0,0,0,0,1,0,0
23,850,0,2,0,0,1,0,0,0,1,0,0,1,0,2
4,424,0,5,0,1,0,0,0,1,0,0,1,0,0,0
5,619,0,2,0,1,0,0,0,1,0,0,1,0,0,0
20,661,1,1,0,0,1,0,0,1,0,0,0,1,0,2
8,870,0,3,1,0,0,0,0,1,0,0,0,0,1,2
17,356,0,1,0,0,1,0,0,0,1,0,0,1,0,1
15,270,0,3,0,0,1,0,0,0,1,0,1,0,0,1
15,456,1,3,0,1,0,0,0,1,0,0,1,0,0,0
5,235,0,2,1,0,0,0,0,1,0,0,1,0,0,1
10,306,0,2,0,0,1,0,0,0,1,0,0,1,0,1
11,878,0,3,1,0,0,0,0,0,1,0,0,1,0,2
5,336,0,2,1,0,0,0,0,1,0,0,1,0,0,1
7,343,0,4,0,1,0,0,0,1,0,0,1,0,0,1
12,699,0,3,0,1,0,0,0,1,0,0,1,0,0,2
7,307,0,2,1,0,0,0,0,0,1,0,1,0,0,1
28,349,2,2,0,0,1,0,0,1,0,0,1,0,0,1
19,404,1,1,0,0,1,0,0,0,1,0,1,0,0,1
5,282,0,3,0,1,0,0,0,1,0,0,0,1,0,1
11,283,0,5,0,1,0,0,0,0,1,0,0,1,0,1
16,544,0,4,0,0,1,0,0,1,0,0,0,1,0,0
8,446,0,3,0,1,0,0,0,0,1,0,0,1,0,0
7,382,0,4,0,1,0,0,0,0,1,0,0,1,0,1
16,836,1,2,0,0,1,0,0,1,0,0,1,0,0,2
11,338,0,3,1,0,0,0,0,1,0,0,1,0,0,1
15,456,1,3,0,1,0,0,0,1,0,0,1,0,0,0
5,553,0,3,0,1,0,0,0,1,0,0,0,1,0,0
8,234,0,3,0,1,0,0,1,0,0,0,0,1,0,1
13,247,0,3,0,1,0,0,0,0,1,0,0,1,0,1
5,344,0,3,0,1,0,0,0,1,0,0,0,1,0,1
22,295,1,3,0,0,1,0,0,0,1,0,0,1,0,1
12,341,0,2,0,0,1,0,0,0,1,0,1,0,0,1
26,812,0,3,0,0,1,0,0,0,1,0,0,1,0,2
13,303,0,3,0,0,1,0,0,1,0,0,1,0,0,1
20,518,0,3,0,1,0,0,0,0,1,0,1,0,0,0
23,577,1,1,0,0,1,0,0,0,0,1,0,1,0,0
6,430,0,2,1,0,0,0,1,0,0,0,0,0,1,0
8,556,0,2,0,1,0,0,0,1,0,0,0,1,0,0
20,686,0,2,0,0,1,0,0,0,1,0,1,0,0,2
14,645,4,1,0,0,0,1,1,0,0,0,0,1,0,0
18,374,3,2,0,0,0,1,1,0,0,0,1,0,0,1
5,404,0,3,0,1,0,0,0,1,0,0,1,0,0,1
